run_id,model,model_label,scope,metric,value,n_occurrences,n_subjects
20260528_028,Static,Standard,pooled,semantic_axis_auroc,0.7552083333333334,90,10
20260528_028,Static,Standard,subject_mean,silhouette_cosine,0.1144560419023037,90,10
20260528_028,Static,Standard,subject_mean,centroid_cosine_distance,0.06156019568443298,90,10
20260528_028,Static,Standard,subject_mean,semantic_axis_auroc,0.763888888888889,90,10
20260528_028,Additive,Additive,pooled,silhouette_cosine,0.04741736128926277,90,10
20260528_028,Additive,Additive,pooled,centroid_cosine_distance,0.12267476320266724,90,10
20260528_028,Additive,Additive,pooled,semantic_axis_auroc,0.7867063492063491,90,10
20260528_028,Additive,Additive,subject_mean,silhouette_cosine,-0.042054334096610545,90,10
20260528_028,Additive,Additive,subject_mean,centroid_cosine_distance,0.1954534649848938,90,10
20260528_028,Additive,Additive,subject_mean,semantic_axis_auroc,0.8333333333333334,90,10
20260528_028,Joint,Token-Time,pooled,silhouette_cosine,0.03663988038897514,90,10
20260528_028,Joint,Token-Time,pooled,centroid_cosine_distance,0.13617265224456787,90,10
20260528_028,Joint,Token-Time,pooled,semantic_axis_auroc,0.6924603174603174,90,10
20260528_028,Joint,Token-Time,subject_mean,silhouette_cosine,-0.049914634227752684,90,10
20260528_028,Joint,Token-Time,subject_mean,centroid_cosine_distance,0.22260369062423707,90,10
20260528_028,Joint,Token-Time,subject_mean,semantic_axis_auroc,0.7166666666666667,90,10
20260528_028,Timeformer,Memory-Augmented,pooled,silhouette_cosine,0.027662059292197227,90,10
20260528_028,Timeformer,Memory-Augmented,pooled,centroid_cosine_distance,0.08442115783691406,90,10
20260528_028,Timeformer,Memory-Augmented,pooled,semantic_axis_auroc,0.7594246031746031,90,10
20260528_028,Timeformer,Memory-Augmented,subject_mean,silhouette_cosine,-0.048273119260556996,90,10
20260528_028,Timeformer,Memory-Augmented,subject_mean,centroid_cosine_distance,0.18753228783607484,90,10
20260528_028,Timeformer,Memory-Augmented,subject_mean,semantic_axis_auroc,0.7777777777777779,90,10
20260528_029,Static,Standard,pooled,silhouette_cosine,0.04086938500404358,90,10
20260528_029,Static,Standard,pooled,centroid_cosine_distance,0.14806419610977173,90,10
20260528_029,Static,Standard,pooled,semantic_axis_auroc,0.7274305555555556,90,10
20260528_029,Static,Standard,subject_mean,silhouette_cosine,0.07807027827948332,90,10
20260528_029,Static,Standard,subject_mean,centroid_cosine_distance,0.04550953507423401,90,10
20260528_029,Static,Standard,subject_mean,semantic_axis_auroc,0.7916666666666667,90,10
20260528_029,Additive,Additive,pooled,silhouette_cosine,0.05502942577004433,90,10
20260528_029,Additive,Additive,pooled,centroid_cosine_distance,0.17617833614349365,90,10
20260528_029,Additive,Additive,pooled,semantic_axis_auroc,0.7901785714285714,90,10
20260528_029,Additive,Additive,subject_mean,silhouette_cosine,-0.0577655928209424,90,10
20260528_029,Additive,Additive,subject_mean,centroid_cosine_distance,0.24064871966838836,90,10
20260528_029,Additive,Additive,subject_mean,semantic_axis_auroc,0.7666666666666667,90,10
20260528_029,Joint,Token-Time,pooled,silhouette_cosine,0.06906178593635559,90,10
20260528_029,Joint,Token-Time,pooled,centroid_cosine_distance,0.15057498216629028,90,10
20260528_029,Joint,Token-Time,pooled,semantic_axis_auroc,0.7827380952380952,90,10
20260528_029,Joint,Token-Time,subject_mean,silhouette_cosine,-0.008409339189529418,90,10
20260528_029,Joint,Token-Time,subject_mean,centroid_cosine_distance,0.2268148899078369,90,10
20260528_029,Joint,Token-Time,subject_mean,semantic_axis_auroc,0.7944444444444445,90,10
20260528_029,Timeformer,Memory-Augmented,pooled,silhouette_cosine,0.05562965199351311,90,10
20260528_029,Timeformer,Memory-Augmented,pooled,centroid_cosine_distance,0.0914696455001831,90,10
20260528_029,Timeformer,Memory-Augmented,pooled,semantic_axis_auroc,0.8015873015873016,90,10
20260528_029,Timeformer,Memory-Augmented,subject_mean,silhouette_cosine,0.016797888185828926,90,10
20260528_029,Timeformer,Memory-Augmented,subject_mean,centroid_cosine_distance,0.10942029356956481,90,10
20260528_029,Timeformer,Memory-Augmented,subject_mean,semantic_axis_auroc,0.8222222222222223,90,10
20260528_030,Static,Standard,pooled,silhouette_cosine,0.06513653695583344,90,10
20260528_030,Static,Standard,pooled,centroid_cosine_distance,0.024146080017089844,90,10
20260528_030,Static,Standard,pooled,semantic_axis_auroc,0.7532242063492064,90,10
20260528_030,Static,Standard,subject_mean,silhouette_cosine,0.13266318030655383,90,10
20260528_030,Static,Standard,subject_mean,centroid_cosine_distance,0.023934298753738405,90,10
20260528_030,Static,Standard,subject_mean,semantic_axis_auroc,0.8027777777777778,90,10
20260528_030,Additive,Additive,pooled,silhouette_cosine,0.04161347448825836,90,10
20260528_030,Additive,Additive,pooled,centroid_cosine_distance,0.15528810024261475,90,10
20260528_030,Additive,Additive,pooled,semantic_axis_auroc,0.7445436507936508,90,10
20260528_030,Additive,Additive,subject_mean,silhouette_cosine,-0.040913601568900046,90,10
20260528_030,Additive,Additive,subject_mean,centroid_cosine_distance,0.23739213943481446,90,10
20260528_030,Additive,Additive,subject_mean,semantic_axis_auroc,0.7500000000000001,90,10
20260528_030,Joint,Token-Time,pooled,silhouette_cosine,0.029633551836013794,90,10
20260528_030,Joint,Token-Time,pooled,centroid_cosine_distance,0.09654802083969116,90,10
20260528_030,Joint,Token-Time,pooled,semantic_axis_auroc,0.7251984126984127,90,10
20260528_030,Joint,Token-Time,subject_mean,silhouette_cosine,-0.06229286082088947,90,10
20260528_030,Joint,Token-Time,subject_mean,centroid_cosine_distance,0.17092919945716858,90,10
20260528_030,Joint,Token-Time,subject_mean,semantic_axis_auroc,0.7333333333333334,90,10
20260528_030,Timeformer,Memory-Augmented,pooled,silhouette_cosine,0.05811530724167824,90,10
20260528_030,Timeformer,Memory-Augmented,pooled,centroid_cosine_distance,0.15227293968200684,90,10
20260528_030,Timeformer,Memory-Augmented,pooled,semantic_axis_auroc,0.738095238095238,90,10
20260528_030,Timeformer,Memory-Augmented,subject_mean,silhouette_cosine,-0.060108297225087884,90,10
20260528_030,Timeformer,Memory-Augmented,subject_mean,centroid_cosine_distance,0.11915783286094665,90,10
20260528_030,Timeformer,Memory-Augmented,subject_mean,semantic_axis_auroc,0.7333333333333333,90,10
20260528_031,Static,Standard,pooled,silhouette_cosine,0.11135300248861313,90,10
20260528_031,Static,Standard,pooled,centroid_cosine_distance,0.07642877101898193,90,10
20260528_031,Static,Standard,pooled,semantic_axis_auroc,0.8137400793650793,90,10
20260528_031,Static,Standard,subject_mean,silhouette_cosine,0.10574004743248225,90,10
20260528_031,Static,Standard,subject_mean,centroid_cosine_distance,0.09387528896331787,90,10
20260528_031,Static,Standard,subject_mean,semantic_axis_auroc,0.8361111111111112,90,10
20260528_031,Additive,Additive,pooled,silhouette_cosine,0.04642218351364136,90,10
20260528_031,Additive,Additive,pooled,centroid_cosine_distance,0.15417414903640747,90,10
20260528_031,Additive,Additive,pooled,semantic_axis_auroc,0.7951388888888888,90,10
20260528_031,Additive,Additive,subject_mean,silhouette_cosine,-0.0316226108931005,90,10
20260528_031,Additive,Additive,subject_mean,centroid_cosine_distance,0.2542462915182114,90,10
20260528_031,Additive,Additive,subject_mean,semantic_axis_auroc,0.8111111111111112,90,10
20260528_031,Joint,Token-Time,pooled,silhouette_cosine,0.04830855876207352,90,10
20260528_031,Joint,Token-Time,pooled,centroid_cosine_distance,0.1471344232559204,90,10
20260528_031,Joint,Token-Time,pooled,semantic_axis_auroc,0.7609126984126984,90,10
20260528_031,Joint,Token-Time,subject_mean,silhouette_cosine,-0.05064637314062566,90,10
20260528_031,Joint,Token-Time,subject_mean,centroid_cosine_distance,0.2117387056350708,90,10
20260528_031,Joint,Token-Time,subject_mean,semantic_axis_auroc,0.788888888888889,90,10
20260528_031,Timeformer,Memory-Augmented,pooled,silhouette_cosine,0.04514436796307564,90,10
20260528_031,Timeformer,Memory-Augmented,pooled,centroid_cosine_distance,0.1270875334739685,90,10
20260528_031,Timeformer,Memory-Augmented,pooled,semantic_axis_auroc,0.7946428571428573,90,10
20260528_031,Timeformer,Memory-Augmented,subject_mean,silhouette_cosine,-0.057328352332115175,90,10
20260528_031,Timeformer,Memory-Augmented,subject_mean,centroid_cosine_distance,0.19668224453926086,90,10
20260528_031,Timeformer,Memory-Augmented,subject_mean,semantic_axis_auroc,0.8111111111111111,90,10
20260528_032,Static,Standard,pooled,silhouette_cosine,0.0028963510412722826,90,10
20260528_032,Static,Standard,pooled,centroid_cosine_distance,0.02292454242706299,90,10
20260528_032,Static,Standard,pooled,semantic_axis_auroc,0.6034226190476191,90,10
20260528_032,Static,Standard,subject_mean,silhouette_cosine,0.0030085416277870537,90,10
20260528_032,Static,Standard,subject_mean,centroid_cosine_distance,0.05758601427078247,90,10
20260528_032,Static,Standard,subject_mean,semantic_axis_auroc,0.675,90,10
20260528_032,Additive,Additive,pooled,silhouette_cosine,0.024575065821409225,90,10
20260528_032,Additive,Additive,pooled,centroid_cosine_distance,0.06823652982711792,90,10
20260528_032,Additive,Additive,pooled,semantic_axis_auroc,0.7435515873015873,90,10
20260528_032,Additive,Additive,subject_mean,silhouette_cosine,-0.04704260008875281,90,10
20260528_032,Additive,Additive,subject_mean,centroid_cosine_distance,0.12708548307418824,90,10
20260528_032,Additive,Additive,subject_mean,semantic_axis_auroc,0.7666666666666666,90,10
20260528_032,Joint,Token-Time,pooled,silhouette_cosine,0.036564189940690994,90,10
20260528_032,Joint,Token-Time,pooled,centroid_cosine_distance,0.08876913785934448,90,10
20260528_032,Joint,Token-Time,pooled,semantic_axis_auroc,0.6964285714285714,90,10
20260528_032,Joint,Token-Time,subject_mean,silhouette_cosine,0.0026382312178611757,90,10
20260528_032,Joint,Token-Time,subject_mean,centroid_cosine_distance,0.18005912899971008,90,10
20260528_032,Joint,Token-Time,subject_mean,semantic_axis_auroc,0.7444444444444445,90,10
20260528_032,Timeformer,Memory-Augmented,pooled,silhouette_cosine,0.03601033240556717,90,10
20260528_032,Timeformer,Memory-Augmented,pooled,centroid_cosine_distance,0.06234198808670044,90,10
20260528_032,Timeformer,Memory-Augmented,pooled,semantic_axis_auroc,0.7316468253968255,90,10
20260528_032,Timeformer,Memory-Augmented,subject_mean,silhouette_cosine,-0.04147226624190807,90,10
20260528_032,Timeformer,Memory-Augmented,subject_mean,centroid_cosine_distance,0.11137958765029907,90,10
20260528_032,Timeformer,Memory-Augmented,subject_mean,semantic_axis_auroc,0.7833333333333333,90,10
